PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2023;03;12;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;3;V
28;079;4;1;28079004_1_38;2023;03;13;2;V;2;V;1;V;1;V;1;V;2;V;2;V;5;V;5;V;5;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;14;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;15;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;4;V;6;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;2;V
28;079;4;1;28079004_1_38;2023;03;16;2;V;2;V;1;V;1;V;1;V;1;V;3;V;4;V;6;V;6;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;4;V;4;V;2;V
28;079;4;1;28079004_1_38;2023;03;17;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;19;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V
28;079;4;1;28079004_1_38;2023;03;20;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;21;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;6;V;6;V;5;V;4;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;22;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;4;N;381;N;31;N;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;26;1;V;1;V;0;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;27;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;28;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;5;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;29;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;5;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;30;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;03;31;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;6;28079004_6_48;2023;03;01;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.8;V;0.6;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.5;V;0.7;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;02;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.3;V;0.4;V;0.6;V;0.9;V;0.8;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.4;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;03;0.5;V;0.5;V;0.5;V;0.4;V;0.3;V;0.4;V;0.4;V;0.6;V;1;V;0.7;V;0.7;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;04;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.5;V;0.6;V;0.8;V;0.6;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;05;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.7;V;0.6;V;0.5;V;0.6;V;0.6;V;0.6;V;0.5;V;0.4;V;0.3;V;0.4;V;0.4;V;0.5;V;0.4;V;0.3;V;0.3;V;0.4;V
28;079;4;6;28079004_6_48;2023;03;06;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;07;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2023;03;08;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2023;03;09;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;N;1.6;N;0.5;N;0.2;N;3;N;6.4;N;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;10;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;11;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;12;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.6;V;0.8;V;0.8;V;0.6;V
28;079;4;6;28079004_6_48;2023;03;13;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.8;V;0.6;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V
28;079;4;6;28079004_6_48;2023;03;14;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V
28;079;4;6;28079004_6_48;2023;03;15;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.8;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.7;V;0.8;V;0.6;V;0.6;V
28;079;4;6;28079004_6_48;2023;03;16;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.7;V;0.8;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.8;V;1.1;V;1;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;17;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.8;N;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;18;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;19;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.6;V;0.6;V;0.6;V
28;079;4;6;28079004_6_48;2023;03;20;0.4;V;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.7;N;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;21;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.7;V;0.8;V;0.7;V;0.6;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.4;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;22;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.5;V;0.6;V;0.5;N;2.8;N;0.4;N;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;23;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.7;V;0.7;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;24;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;25;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;26;0.3;V;0.3;V;0;N;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;27;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.8;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.5;V
28;079;4;6;28079004_6_48;2023;03;28;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.7;V;0.8;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.7;V;0.7;V
28;079;4;6;28079004_6_48;2023;03;29;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.5;V;0.6;V;0.8;V;0.8;V;0.6;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;30;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;03;31;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;7;28079004_7_8;2023;03;01;3;V;2;V;3;V;2;V;2;V;3;V;13;V;101;N;121;V;78;V;76;V;34;V;45;V;43;V;11;V;7;V;20;V;8;V;9;V;8;V;15;V;36;V;82;V;21;V
28;079;4;7;28079004_7_8;2023;03;02;15;V;12;V;17;V;12;V;3;V;3;V;20;V;86;V;137;V;134;V;50;V;16;V;19;V;20;V;17;V;12;V;10;V;11;V;10;V;10;V;13;V;5;V;5;V;24;V
28;079;4;7;28079004_7_8;2023;03;03;16;V;38;V;20;V;5;V;3;V;4;V;18;V;74;V;134;V;84;V;71;V;38;V;19;V;17;V;15;V;13;V;8;V;8;V;6;V;3;V;4;V;5;V;4;V;4;V
28;079;4;7;28079004_7_8;2023;03;04;3;V;4;V;5;V;3;V;2;V;2;V;3;V;4;V;23;V;27;V;16;V;6;V;9;V;14;V;13;V;12;V;12;V;11;V;13;V;15;V;25;V;78;V;72;V;50;V
28;079;4;7;28079004_7_8;2023;03;05;31;V;31;V;16;V;13;V;8;V;10;V;8;V;11;V;41;V;39;V;30;V;27;V;32;V;24;V;26;V;10;V;8;V;8;V;12;V;13;V;7;V;6;V;5;V;8;V
28;079;4;7;28079004_7_8;2023;03;06;3;V;2;V;2;V;2;V;1;V;2;V;2;V;3;V;13;V;11;V;12;V;13;V;11;V;11;V;11;V;11;V;9;V;12;V;10;V;10;V;7;V;12;V;7;V;7;V
28;079;4;7;28079004_7_8;2023;03;07;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;12;V;12;V;9;V;8;V;11;V;11;V;11;V;8;V;8;V;10;V;9;V;12;V;12;V;9;V;8;V;8;V
28;079;4;7;28079004_7_8;2023;03;08;2;V;2;V;2;V;2;V;2;V;2;V;2;V;5;V;14;V;14;V;11;V;10;V;9;V;10;V;8;V;9;V;8;V;8;V;7;V;7;V;7;V;6;V;7;V;8;V
28;079;4;7;28079004_7_8;2023;03;09;2;V;4;V;3;V;2;V;2;V;2;V;3;V;4;V;14;V;27;V;245;N;221;N;5;N;6;N;301;N;708;N;9;V;9;V;11;V;9;V;11;V;12;V;6;V;7;V
28;079;4;7;28079004_7_8;2023;03;10;2;V;2;V;3;V;2;V;2;V;2;V;2;V;3;V;10;V;11;V;11;V;13;V;16;V;11;V;7;V;10;V;10;V;11;V;12;V;12;V;11;V;8;V;5;V;3;V
28;079;4;7;28079004_7_8;2023;03;11;4;V;3;V;2;V;2;V;2;V;2;V;8;V;38;V;20;V;37;V;23;V;28;V;54;V;5;V;5;V;5;V;5;V;7;V;6;V;4;V;5;V;5;V;4;V;3;V
28;079;4;7;28079004_7_8;2023;03;12;4;V;4;V;3;V;3;V;2;V;3;V;4;V;11;V;24;V;24;V;21;V;9;V;8;V;7;V;6;V;5;V;3;V;4;V;3;V;3;V;16;V;58;V;65;V;57;V
28;079;4;7;28079004_7_8;2023;03;13;37;V;37;V;16;V;8;V;13;V;20;V;41;V;110;V;121;V;75;V;19;V;7;V;5;V;5;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;2;V;2;V;2;V
28;079;4;7;28079004_7_8;2023;03;14;2;V;3;V;2;V;2;V;2;V;2;V;2;V;4;V;6;V;8;V;7;V;6;V;6;V;6;V;4;V;5;V;4;V;4;V;4;V;4;V;3;V;3;V;2;V;3;V
28;079;4;7;28079004_7_8;2023;03;15;5;V;9;V;11;V;8;V;4;V;4;V;11;V;36;V;58;V;71;V;54;V;12;V;9;V;10;V;8;V;6;V;7;V;5;V;4;V;3;V;20;V;66;V;36;V;27;V
28;079;4;7;28079004_7_8;2023;03;16;26;V;30;V;8;V;7;V;11;V;8;V;20;V;49;V;81;V;95;V;28;V;13;V;13;V;9;V;5;V;4;V;3;V;4;V;3;V;8;V;42;V;83;V;81;V;10;V
28;079;4;7;28079004_7_8;2023;03;17;2;V;2;V;5;V;2;V;2;V;2;V;3;V;3;V;3;V;5;V;6;V;5;V;4;V;4;V;4;V;4;V;3;V;3;V;2;V;6;V;3;V;3;V;2;V;2;V
28;079;4;7;28079004_7_8;2023;03;18;2;V;5;V;2;V;2;V;2;V;2;V;2;V;3;V;4;V;5;V;4;V;4;V;4;V;5;V;6;V;3;V;3;V;3;V;2;V;3;V;3;V;3;V;3;V;3;V
28;079;4;7;28079004_7_8;2023;03;19;3;V;10;V;7;V;3;V;3;V;7;V;6;V;12;V;21;V;15;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;4;V;3;V;3;V;4;V;18;V;32;V;25;V
28;079;4;7;28079004_7_8;2023;03;20;11;V;10;V;3;V;4;V;5;V;5;V;7;V;26;V;24;V;26;V;17;V;9;V;8;V;6;V;4;V;3;V;2;V;2;V;3;V;2;V;2;V;3;V;2;V;13;V
28;079;4;7;28079004_7_8;2023;03;21;16;V;14;V;7;V;3;V;3;V;6;V;17;V;52;V;92;V;104;V;70;V;43;V;31;V;14;V;8;V;6;V;4;V;3;V;3;V;3;V;3;V;3;V;6;V;19;V
28;079;4;7;28079004_7_8;2023;03;22;24;V;18;V;12;V;12;V;3;V;7;V;13;V;49;V;59;V;49;N;41;N;520;N;12;V;5;V;4;V;4;V;3;V;3;V;4;V;3;V;3;V;2;V;3;V;3;V
28;079;4;7;28079004_7_8;2023;03;23;2;V;2;V;5;V;2;V;2;V;5;V;23;V;74;V;105;V;59;V;27;V;10;V;5;V;5;V;5;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;2;V
28;079;4;7;28079004_7_8;2023;03;24;2;V;2;V;2;V;2;V;2;V;2;V;2;V;4;V;6;V;7;V;5;V;4;V;5;V;5;V;5;V;5;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;4;V
28;079;4;7;28079004_7_8;2023;03;25;3;V;3;V;3;V;2;V;7;V;4;V;2;V;4;V;12;V;13;V;9;V;7;V;5;V;4;V;4;V;3;V;4;V;4;V;3;V;5;V;6;V;5;V;4;V;4;V
28;079;4;7;28079004_7_8;2023;03;26;4;V;5;V;0;N;2;V;2;V;2;V;2;V;2;V;3;V;5;V;5;V;4;V;5;V;7;V;4;V;3;V;3;V;4;V;3;V;4;V;3;V;4;V;3;V;3;V
28;079;4;7;28079004_7_8;2023;03;27;2;V;4;V;2;V;2;V;2;V;2;V;11;V;41;V;90;V;43;V;8;V;9;V;7;V;7;V;6;V;6;V;4;V;4;V;3;V;3;V;3;V;3;V;4;V;23;V
28;079;4;7;28079004_7_8;2023;03;28;30;V;8;V;10;V;6;V;2;V;3;V;5;V;41;V;82;V;114;V;49;V;15;V;13;V;12;V;9;V;7;V;5;V;5;V;4;V;3;V;9;V;6;V;25;V;33;V
28;079;4;7;28079004_7_8;2023;03;29;14;V;10;V;7;V;9;V;4;V;3;V;13;V;44;V;69;V;96;V;106;V;41;V;11;V;11;V;8;V;6;V;4;V;4;V;4;V;3;V;4;V;3;V;2;V;3;V
28;079;4;7;28079004_7_8;2023;03;30;3;V;3;V;4;V;2;V;2;V;2;V;2;V;4;V;6;V;6;V;6;V;4;V;4;V;4;V;5;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;2;V;3;V
28;079;4;7;28079004_7_8;2023;03;31;2;V;2;V;4;V;2;V;3;V;2;V;2;V;3;V;4;V;5;V;6;V;6;V;6;V;6;V;7;V;4;V;4;V;4;V;3;V;3;V;4;V;3;V;2;V;3;V
28;079;4;8;28079004_8_8;2023;03;01;13;V;8;V;10;V;18;V;19;V;29;V;44;V;70;N;75;V;70;V;74;V;59;V;43;V;38;V;19;V;17;V;24;V;21;V;29;V;39;V;66;V;89;V;94;V;61;V
28;079;4;8;28079004_8_8;2023;03;02;60;V;61;V;56;V;48;V;29;V;26;V;41;V;61;V;75;V;79;V;59;V;35;V;39;V;37;V;37;V;27;V;22;V;28;V;31;V;45;V;61;V;43;V;30;V;76;V
28;079;4;8;28079004_8_8;2023;03;03;68;V;64;V;54;V;39;V;32;V;30;V;39;V;56;V;71;V;64;V;75;V;61;V;40;V;35;V;32;V;34;V;29;V;41;V;52;V;32;V;33;V;27;V;31;V;28;V
28;079;4;8;28079004_8_8;2023;03;04;26;V;31;V;40;V;33;V;28;V;23;V;26;V;31;V;38;V;38;V;30;V;15;V;19;V;23;V;22;V;24;V;26;V;27;V;33;V;62;V;95;V;108;V;92;V;80;V
28;079;4;8;28079004_8_8;2023;03;05;67;V;61;V;55;V;49;V;46;V;42;V;38;V;38;V;45;V;39;V;46;V;60;V;64;V;64;V;67;V;37;V;30;V;34;V;45;V;52;V;45;V;41;V;35;V;45;V
28;079;4;8;28079004_8_8;2023;03;06;28;V;21;V;16;V;11;V;11;V;11;V;15;V;30;V;36;V;26;V;24;V;22;V;18;V;19;V;16;V;16;V;15;V;22;V;24;V;26;V;28;V;28;V;17;V;22;V
28;079;4;8;28079004_8_8;2023;03;07;14;V;10;V;11;V;13;V;14;V;10;V;8;V;18;V;20;V;18;V;16;V;14;V;14;V;16;V;14;V;13;V;14;V;17;V;19;V;22;V;22;V;18;V;17;V;17;V
28;079;4;8;28079004_8_8;2023;03;08;9;V;10;V;12;V;8;V;8;V;11;V;21;V;46;V;46;V;26;V;19;V;15;V;12;V;13;V;10;V;13;V;11;V;14;V;16;V;18;V;17;V;16;V;17;V;16;V
